#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.SurfaceForm|value
#T_SP=webanno.custom.SemanticRoles|SemanticRoles
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Sentence.id=1
#Text=▁E heyi ▁Yohanɛɛsɩ ▁ḿbʋ́ .
3648-4	160628-160632	-tɔm	*	NOUN	-tɔm	_	Location	obl:arg	basic	3648-7	
3648-5	160633-160637	▁taa	*	ADP	▁taa	_	_	case	basic	3648-4	
3648-6	160638-160641	▁ɖɩ	*	PRON	▁ɖɩ	_	Experiencer	nsubj:arg	basic	3648-7	
3648-7	160642-160644	wɛ	*	AUX	wɛʋ	_	_	root	basic	3648-7	
3648-8	160645-160649	▁ɖoŋ	*	ADJ	_	_	Theme	xcomp:arg	basic	3648-7	
3648-9	160650-160651	.	*	PUNCT	.	_	_	punct	basic	3648-7	

#Sentence.id=3649
#Text=▁ɛ mʋ -ɖɩ ▁ɛ tɔɔ ▁pɛ -ɛsɩndaa .
3649-1	160652-160654	▁ɛ	*	PRON	▁ɛ	_	Agent	nsubj:arg	basic	3649-2	
3649-2	160655-160657	mʋ	*	VERB	mʋʋ	_	_	root	basic	3649-2	
3649-3	160658-160661	-ɖɩ	*	PRON	-ɖɩ	_	Theme	obj:arg	basic	3649-2	
3649-4	160662-160664	▁ɛ	*	PRON	▁ɛ	_	Agent	nsubj:arg	basic	3649-5	
3649-5	160665-160668	tɔɔ	*	VERB	tɔɔʋ	_	_	parataxis	basic	3649-2	
3649-6	160669-160672	▁pɛ	*	DET	▁pɛ	_	_	det:poss	basic	3649-7	
3649-7	160673-160681	-ɛsɩndaa	*	ADP	-ɛsɩndaa	_	_	obl	basic	3649-5	
3649-8	160682-160683	.	*	PUNCT	.	_	_	punct	basic	3649-2	

#Sentence.id=3650
#Text=▁po luzuu ▁pa-tɩ .
3650-1	160684-160687	▁po	*	PRON	▁po	_	Agent	nsubj:arg	basic	3650-2	
3650-2	160688-160693	luzuu	*	VERB	luzuu	_	_	root	basic	3650-2	
3650-3	160694-160700	▁pa-tɩ	*	PRON	▁pa-tɩ	_	Theme	obj:arg	basic	3650-2	
3650-4	160701-160702	.	*	PUNCT	.	_	_	punct	basic	3650-2	

#Sentence.id=3651
#Text=▁pa ɖʋʋ ▁pa-tɩ ▁kʋñɔŋ .
3651-1	160703-160706	▁pa	*	PRON	▁pa	_	Agent	nsubj:arg	basic	3651-2	
3651-2	160707-160710	ɖʋʋ	*	VERB	ɖʋʋ	_	_	root	basic	3651-2	
3651-3	160711-160717	▁pa-tɩ	*	PRON	▁pa-tɩ	_	Theme	obj:arg	basic	3651-2	
3651-4	160718-160724	▁kʋñɔŋ	*	NOUN	_	_	Theme	obj:arg	basic	3651-2	
3651-5	160725-160726	.	*	PUNCT	.	_	_	punct	basic	3651-2	

#Sentence.id=3652
#Text=▁Ɛ -ñɩm ▁taa ▁sɩm ▁kɔŋ -ɩ ▁tuduu .
3652-1	160727-160729	▁Ɛ	*	DET	_	_	_	det:poss	basic	3652-2	
3652-2	160730-160734	-ñɩm	*	NOUN	-ñɩm	_	_	obl	basic	3652-7	
3652-3	160735-160739	▁taa	*	ADP	▁taa	_	_	case	basic	3652-2	
3652-4	160740-160744	▁sɩm	*	NOUN	▁sɩm	_	Agent	nsubj:arg	basic	3652-7	
3652-5	160745-160749	▁kɔŋ	*	AUX	_	_	_	aux	basic	3652-7	
3652-6	160750-160752	-ɩ	*	PRON	-ɩ	_	Theme	obj:arg	basic	3652-7	
3652-7	160753-160759	▁tuduu	*	VERB	tuduu	_	_	root	basic	3652-7	
3652-8	160760-160761	.	*	PUNCT	_	_	_	punct	basic	3652-7	

#Sentence.id=3653
#Text=▁Ɩ nawa ▁ɖɔɖɔ ▁se ▁cɛtɩm ▁nabʋyʋ ▁ɛɛ lɩɣnɩ ▁toovenim ▁taa .
3653-1	160762-160764	▁Ɩ	*	PRON	▁Ɩ	_	Experiencer	nsubj:arg	basic	3653-2	
3653-2	160765-160769	nawa	*	VERB	naʋ	_	_	root	basic	3653-2	
3653-3	160770-160775	▁ɖɔɖɔ	*	ADV	_	_	_	advmod	basic	3653-2	
3653-4	160776-160779	▁se	*	SCONJ	▁se	_	_	mark	basic	3653-8	
3653-5	160780-160786	▁cɛtɩm	*	NOUN	_	_	_	dislocated	basic	3653-8	
3653-6	160787-160794	▁nabʋyʋ	*	DET	_	_	_	det	basic	3653-5	
3653-7	160795-160798	▁ɛɛ	*	ADV	▁ɛɛ	_	_	advmod	basic	3653-8	
3653-8	160799-160804	lɩɣnɩ	*	VERB	lɩʋ	_	Theme	ccomp:arg	basic	3653-2	
3653-9	160805-160814	▁toovenim	*	NOUN	_	_	Location	obl:arg	basic	3653-8	
3653-10	160815-160819	▁taa	*	ADP	▁taa	_	_	case	basic	3653-9	
3653-11	160820-160821	.	*	PUNCT	.	_	_	punct	basic	3653-2	

#Sentence.id=3654
#Text=▁Pu kuli ▁pɩtɩŋa ▁payɩ ▁pʋ -yɔɔ ▁nɛ ▁pi le ▁ɛ -ɛsɩndaa ▁nɛ ▁ɛ naɣ -pʋ .
3654-1	160822-160825	▁Pu	*	PRON	_	_	Agent	nsubj:arg	basic	3654-2	
3654-2	160826-160830	kuli	*	VERB	kuluu	_	_	root	basic	3654-2	
3654-3	160831-160838	▁pɩtɩŋa	*	PRON	▁pɩtɩŋa	_	_	dislocated	basic	3654-2	
3654-4	160839-160844	▁payɩ	*	ADV	_	_	_	advmod	basic	3654-3	
3654-5	160845-160848	▁pʋ	*	PRON	_	_	Location	obl:arg	basic	3654-2	
3654-6	160849-160853	-yɔɔ	*	ADP	-yɔɔ	_	_	case	basic	3654-5	
3654-7	160854-160857	▁nɛ	*	CCONJ	_	_	_	cc	basic	3654-9	
3654-8	160858-160861	▁pi	*	PRON	_	_	_	expl	basic	3654-9	
3654-9	160862-160864	le	*	VERB	lem	_	_	conj	basic	3654-2	
3654-10	160865-160867	▁ɛ	*	DET	_	_	_	det:poss	basic	3654-11	
3654-11	160868-160876	-ɛsɩndaa	*	NOUN	-ɛsɩndaa	_	_	obl	basic	3654-9	
3654-12	160877-160880	▁nɛ	*	CCONJ	_	_	_	cc	basic	3654-14	
3654-13	160881-160883	▁ɛ	*	PRON	_	_	Experiencer	nsubj:arg	basic	3654-14	
3654-14	160884-160887	naɣ	*	VERB	naʋ	_	_	conj	basic	3654-2	
3654-15	160888-160891	-pʋ	*	PRON	-pʋ	_	Theme	obj:arg	basic	3654-14	
3654-16	160892-160893	.	*	PUNCT	_	_	_	punct	basic	3654-2	

#Sentence.id=3655
#Text=▁Yee ▁ɩ ñɩtaa ▁ɩ labɩ -pʋ ▁yɔ , ▁i hikiɣ ▁mɩ-tɩ !
3655-1	160894-160898	▁Yee	*	ADV	_	_	_	mark	basic	3655-3	
3655-2	160899-160901	▁ɩ	*	PRON	_	_	Agent	nsubj:arg	basic	3655-3	
3655-3	160902-160907	ñɩtaa	*	VERB	ñɩtʋʋ	_	_	advcl	basic	3655-10	
3655-4	160908-160910	▁ɩ	*	PRON	▁ɩ	_	Agent	nsubj:arg	basic	3655-5	
3655-5	160911-160915	labɩ	*	VERB	labʋ	_	Theme	ccomp:arg	basic	3655-3	
3655-6	160916-160919	-pʋ	*	PRON	-pʋ	_	Theme	obj:arg	basic	3655-5	
3655-7	160920-160923	▁yɔ	*	PART	▁yɔ	_	_	dep	basic	3655-5	
3655-8	160924-160925	,	*	PUNCT	,	_	_	punct	basic	3655-5	
3655-9	160926-160928	▁i	*	PRON	_	_	Agent	nsubj:arg	basic	3655-10	
3655-10	160929-160934	hikiɣ	*	VERB	hiu	_	_	root	basic	3655-10	
3655-11	160935-160941	▁mɩ-tɩ	*	PRON	▁mɩ-tɩ	_	Theme	obj:arg	basic	3655-10	
3655-12	160942-160943	!	*	PUNCT	_	_	_	punct	basic	3655-10	

#Sentence.id=3656
#Text=▁yee ▁ɛ -walʋ ▁ɛ sɩba ▁yɔ , ▁pu holi -i .
3656-1	160944-160948	▁yee	*	SCONJ	_	_	_	mark	basic	3656-5	
3656-2	160949-160951	▁ɛ	*	DET	▁ɛ	_	_	det:poss	basic	3656-3	
3656-3	160952-160957	-walʋ	*	NOUN	-walʋ	_	_	dislocated	basic	3656-5	
3656-4	160958-160960	▁ɛ	*	PRON	▁ɛ	_	Patient	nsubj:arg	basic	3656-5	
3656-5	160961-160965	sɩba	*	VERB	sɩbʋ	_	_	advcl	basic	3656-9	
3656-6	160966-160969	▁yɔ	*	PART	▁yɔ	_	_	dep	basic	3656-5	
3656-7	160970-160971	,	*	PUNCT	,	_	_	punct	basic	3656-5	
3656-8	160972-160975	▁pu	*	PRON	▁pu	_	Agent	nsubj:arg	basic	3656-9	
3656-9	160976-160980	holi	*	VERB	holuu	_	_	root	basic	3656-9	
3656-10	160981-160983	-i	*	ADV	i	_	Theme	obj:arg	basic	3656-9	
3656-11	160984-160985	.	*	PUNCT	.	_	_	punct	basic	3656-9	

#Sentence.id=3657
#Text=▁pa taa katɩɣ ▁se ▁pɔ pɔzɩ -ɩ ▁natʋyʋ ▁tɩ -yɔɔ .
3657-1	160986-160989	▁pa	*	PRON	▁pa	_	Agent	nsubj:arg	basic	3657-3	
3657-2	160990-160993	taa	*	ADV	taa	_	_	advmod	basic	3657-3	
3657-3	160994-160999	katɩɣ	*	VERB	katʋʋ	_	_	root	basic	3657-3	
3657-4	161000-161003	▁se	*	SCONJ	▁se	_	_	mark	basic	3657-6	
3657-5	161004-161007	▁pɔ	*	PRON	▁pɔ	_	Agent	nsubj:arg	basic	3657-6	
3657-6	161008-161012	pɔzɩ	*	VERB	pɔzʋʋ	_	Theme	ccomp:arg	basic	3657-3	
3657-7	161013-161015	-ɩ	*	PRON	-ɩ	_	Recipient	iobj:arg	basic	3657-6	
3657-8	161016-161023	▁natʋyʋ	*	PRON	_	_	Theme	obj:arg	basic	3657-6	
3657-9	161024-161027	▁tɩ	*	PRON	_	_	_	obl	basic	3657-6	
3657-10	161028-161032	-yɔɔ	*	ADP	-yɔɔ	_	_	case	basic	3657-9	
3657-11	161033-161034	.	*	PUNCT	.	_	_	punct	basic	3657-3	

#Sentence.id=3658
#Text=▁Ndʋ́ ▁e heyi -m ▁yɔ , ▁ti -ɖeke ▁me heyiɣ ▁ɛyáa .
3658-1	161035-161040	▁Ndʋ́	*	PRON	_	_	_	dislocated	basic	3658-10	
3658-2	161041-161043	▁e	*	PRON	_	_	Agent	nsubj:arg	basic	3658-3	
3658-3	161044-161048	heyi	*	VERB	heyuu	_	_	acl	basic	3658-1	
3658-4	161049-161051	-m	*	PRON	-m	_	Recipient	iobj:arg	basic	3658-3	
3658-5	161052-161055	▁yɔ	*	PART	_	_	_	dep	basic	3658-3	
3658-6	161056-161057	,	*	PUNCT	_	_	_	punct	basic	3658-3	
3658-7	161058-161061	▁ti	*	PRON	_	_	Theme	obj:arg	basic	3658-10	
3658-8	161062-161067	-ɖeke	*	ADJ	-ɖeke	_	_	amod	basic	3658-7	
3658-9	161068-161071	▁me	*	PRON	_	_	Agent	nsubj:arg	basic	3658-10	
3658-10	161072-161077	heyiɣ	*	VERB	heyuu	_	_	root	basic	3658-10	
3658-11	161078-161083	▁ɛyáa	*	NOUN	_	_	Recipient	iobj:arg	basic	3658-10	
3658-12	161084-161085	.	*	PUNCT	_	_	_	punct	basic	3658-10	

#Sentence.id=3659
#Text=▁ɛ ▁nɛ ▁ɛ -ɛsɛ .
3659-1	161086-161088	▁ɛ	*	PRON	▁ɛ	_	_	nmod	basic	3659-4	
3659-2	161089-161092	▁nɛ	*	CCONJ	▁nɛ	_	_	cc	basic	3659-4	
3659-3	161093-161095	▁ɛ	*	DET	▁ɛ	_	_	det:poss	basic	3659-4	
3659-4	161096-161100	-ɛsɛ	*	NOUN	-ɛsɛ	_	_	root	basic	3659-4	
3659-5	161101-161102	.	*	PUNCT	.	_	_	punct	basic	3659-4	

#Sentence.id=3660
#Text=▁Pa -taa ▁sakɩyɛ ▁ta tasɩ ▁ɖiɣzinaʋ ▁mbʋ́▁pʋ-yɔɔ ▁pe kpeɣlaa ▁yɔ .
3660-1	161103-161106	▁Pa	*	PRON	_	_	_	dislocated	basic	3660-5	
3660-2	161107-161111	-taa	*	ADP	-taa	_	_	case	basic	3660-1	
3660-3	161112-161119	▁sakɩyɛ	*	DET	_	_	_	det	basic	3660-1	
3660-4	161120-161123	▁ta	*	ADV	▁ta	_	_	advmod	basic	3660-5	
3660-5	161124-161128	tasɩ	*	VERB	tasʋʋ	_	_	root	basic	3660-5	
3660-6	161129-161138	▁ɖiɣzinaʋ	*	VERB	ɖiɣzinuu	_	Theme	xcomp:arg	basic	3660-5	
3660-7	161139-161151	▁mbʋ́▁pʋ-yɔɔ	*	SCONJ	▁mbʋ́▁pʋ-yɔɔ	_	_	mark	basic	3660-9	
3660-8	161152-161155	▁pe	*	PRON	_	_	Agent	nsubj:arg	basic	3660-9	
3660-9	161156-161163	kpeɣlaa	*	VERB	kpeɣluu	_	Theme	ccomp:arg	basic	3660-6	
3660-10	161164-161167	▁yɔ	*	PART	_	_	_	dep	basic	3660-9	
3660-11	161168-161169	.	*	PUNCT	_	_	_	punct	basic	3660-5	

#Sentence.id=3661
#Text=▁pʋ kɔŋ ▁pɩ kɩlɩ ▁ɛ -hɔyɛ ▁pɩsʋʋ .
3661-1	161170-161173	▁pʋ	*	PRON	▁pʋ	_	_	dislocated	basic	3661-4	
3661-2	161174-161177	kɔŋ	*	AUX	kɔm	_	_	aux	basic	3661-4	
3661-3	161178-161181	▁pɩ	*	PRON	pɩʋ	_	Theme	nsubj:arg	basic	3661-4	
3661-4	161182-161186	kɩlɩ	*	VERB	kɩlʋʋ	_	_	root	basic	3661-4	
3661-5	161187-161189	▁ɛ	*	DET	▁ɛ	_	_	det:poss	basic	3661-6	
3661-6	161190-161195	-hɔyɛ	*	NOUN	_	_	Theme	obj:arg	basic	3661-7	
3661-7	161196-161202	▁pɩsʋʋ	*	VERB	pɩsʋʋ	_	Theme	xcomp:arg	basic	3661-4	
3661-8	161203-161204	.	*	PUNCT	.	_	_	punct	basic	3661-4	

#Sentence.id=3662
#Text=▁ɛ lɔ ▁liu .
3662-1	161205-161207	▁ɛ	*	PRON	▁ɛ	_	Agent	nsubj:arg	basic	3662-2	
3662-2	161208-161210	lɔ	*	VERB	lɔʋ	_	_	root	basic	3662-2	
3662-3	161211-161215	▁liu	*	NOUN	_	_	Theme	obj:arg	basic	3662-2	
3662-4	161216-161217	.	*	PUNCT	.	_	_	punct	basic	3662-2	

#Sentence.id=3663
#Text=▁Silaasɩ ▁kɛ ▁taabalʋ ▁weyi ▁ɛ lakɩ ▁mbʋ́ ▁ɛ ɖʋwa ▁yɔ .
3663-1	161218-161226	▁Silaasɩ	*	PROPN	_	_	_	nsubj	basic	3663-3	
3663-2	161227-161230	▁kɛ	*	AUX	_	_	_	cop	basic	3663-3	
3663-3	161231-161239	▁taabalʋ	*	NOUN	_	_	_	root	basic	3663-3	
3663-4	161240-161245	▁weyi	*	SCONJ	_	_	Theme	obj:arg	basic	3663-6	
3663-5	161246-161248	▁ɛ	*	PRON	_	_	Agent	nsubj:arg	basic	3663-6	
3663-6	161249-161253	lakɩ	*	VERB	labʋ	_	_	acl	basic	3663-3	
3663-7	161254-161259	▁mbʋ́	*	PRON	_	_	Theme	obj:arg	basic	3663-9	
3663-8	161260-161262	▁ɛ	*	PRON	_	_	Agent	nsubj:arg	basic	3663-9	
3663-9	161263-161267	ɖʋwa	*	VERB	ɖʋʋ	_	Theme	ccomp:arg	basic	3663-6	
3663-10	161268-161271	▁yɔ	*	PART	_	_	_	dep	basic	3663-9	
3663-11	161272-161273	.	*	PUNCT	_	_	_	punct	basic	3663-3	

#Sentence.id=3664
#Text=▁Na ! ▁Ma lakɩ ▁wondu ▁tɩŋa ▁payɩ .
3664-1	161274-161277	▁Na	*	VERB	naʋ	_	_	root	basic	3664-1	
3664-2	161278-161279	!	*	PUNCT	_	_	_	punct	basic	3664-4	
3664-3	161280-161283	▁Ma	*	PRON	_	_	Agent	nsubj:arg	basic	3664-4	
3664-4	161284-161288	lakɩ	*	VERB	labʋ	_	_	parataxis	basic	3664-1	
3664-5	161289-161295	▁wondu	*	NOUN	_	_	Theme	obj:arg	basic	3664-4	
3664-6	161296-161301	▁tɩŋa	*	DET	_	_	_	det	basic	3664-5	
3664-7	161302-161307	▁payɩ	*	ADV	_	_	_	advmod	basic	3664-4	
3664-8	161308-161309	.	*	PUNCT	.	_	_	punct	basic	3664-4	

#Sentence.id=3665
#Text=▁tɩ pɩsɩ ▁kɩfatʋ .
3665-1	161310-161313	▁tɩ	*	PRON	_	_	Agent	nsubj:arg	basic	3665-2	
3665-2	161314-161318	pɩsɩ	*	VERB	pɩsʋʋ	_	_	root	basic	3665-2	
3665-3	161319-161326	▁kɩfatʋ	*	ADJ	_	_	Theme	obj:arg	basic	3665-2	
3665-4	161327-161328	.	*	PUNCT	.	_	_	punct	basic	3665-2	

#Sentence.id=3666
#Text=▁ɩ taa la ▁nɛ ▁ma ñazɩ -mɩ ▁alɩwaatʋ ▁ndʋ́ ▁mɔn kɔŋ ▁mɩ -tɛ ▁yɔ .
3666-1	161329-161331	▁ɩ	*	PRON	▁ɩ	_	Agent	nsubj:arg	basic	3666-3	
3666-2	161332-161335	taa	*	ADV	taa	_	_	advmod	basic	3666-3	
3666-3	161336-161338	la	*	VERB	labʋ	_	_	root	basic	3666-3	
3666-4	161339-161342	▁nɛ	*	CCONJ	▁nɛ	_	_	cc	basic	3666-6	
3666-5	161343-161346	▁ma	*	PRON	▁ma	_	Agent	nsubj:arg	basic	3666-6	
3666-6	161347-161351	ñazɩ	*	VERB	ñazʋʋ	_	_	conj	basic	3666-3	
3666-7	161352-161355	-mɩ	*	PRON	-mɩ	_	Experiencer	obj:arg	basic	3666-6	
3666-8	161356-161365	▁alɩwaatʋ	*	NOUN	_	_	_	obl	basic	3666-6	
3666-9	161366-161371	▁ndʋ́	*	SCONJ	_	_	_	mark	basic	3666-11	
3666-10	161372-161376	▁mɔn	*	PRON	_	_	Agent	nsubj:arg	basic	3666-11	
3666-11	161377-161380	kɔŋ	*	VERB	kɔm	_	_	acl	basic	3666-8	
3666-12	161381-161384	▁mɩ	*	PRON	▁mɩ	_	Location	obl:arg	basic	3666-11	
3666-13	161385-161388	-tɛ	*	ADP	-tɛ	_	_	case	basic	3666-12	
3666-14	161389-161392	▁yɔ	*	PART	_	_	_	dep	basic	3666-11	
3666-15	161393-161394	.	*	PUNCT	.	_	_	punct	basic	3666-3	

#Sentence.id=3667
#Text=▁ɩ taa ɖuu ni ▁ɛsɔdaa .
3667-1	161395-161397	▁ɩ	*	PRON	▁ɩ	_	Agent	nsubj:arg	basic	3667-3	
3667-2	161398-161401	taa	*	ADV	taa	_	_	advmod	basic	3667-3	
3667-3	161402-161405	ɖuu	*	VERB	ɖuunuu	_	_	root	basic	3667-3	
3667-4	161406-161408	ni	*	PART	ni	_	_	case	basic	3667-3	
3667-5	161409-161416	▁ɛsɔdaa	*	NOUN	_	_	Instrument	obl:arg	basic	3667-3	
3667-6	161417-161418	.	*	PUNCT	.	_	_	punct	basic	3667-3	

#Sentence.id=3668
#Text=▁Ɩ lakɩ -ɖɩ ▁lɛ , ▁ɩ ña ▁Ɛsɔ ▁nɛ ▁ɩ sɔɔndɩ -ɩ .
3668-1	161419-161421	▁Ɩ	*	PRON	_	_	Agent	nsubj:arg	basic	3668-2	
3668-2	161422-161426	lakɩ	*	VERB	labʋ	_	_	advcl	basic	3668-7	
3668-3	161427-161430	-ɖɩ	*	PRON	-ɖɩ	_	Theme	obj:arg	basic	3668-2	
3668-4	161431-161434	▁lɛ	*	SCONJ	_	_	_	mark	basic	3668-2	
3668-5	161435-161436	,	*	PUNCT	_	_	_	punct	basic	3668-2	
3668-6	161437-161439	▁ɩ	*	PRON	_	_	Agent	nsubj:arg	basic	3668-7	
3668-7	161440-161442	ña	*	VERB	ñam	_	_	root	basic	3668-7	
3668-8	161443-161447	▁Ɛsɔ	*	PROPN	_	_	Theme	obj:arg	basic	3668-7	
3668-9	161448-161451	▁nɛ	*	CCONJ	_	_	_	cc	basic	3668-11	
3668-10	161452-161454	▁ɩ	*	PRON	_	_	Experiencer	nsubj:arg	basic	3668-11	
3668-11	161455-161461	sɔɔndɩ	*	VERB	sɔɔndʋʋ	_	_	conj	basic	3668-7	
3668-12	161462-161464	-ɩ	*	PRON	-ɩ	_	Theme	obj:arg	basic	3668-11	
3668-13	161465-161466	.	*	PUNCT	_	_	_	punct	basic	3668-7	

#Sentence.id=3669
#Text=▁Pɔ kɔɔ ▁pa ya ▁ɖɔɖɔ ▁kɔyɛ .
3669-1	161467-161470	▁Pɔ	*	PRON	_	_	Agent	nsubj:arg	basic	3669-2	
3669-2	161471-161474	kɔɔ	*	VERB	kɔm	_	_	root	basic	3669-2	
3669-3	161475-161478	▁pa	*	PRON	_	_	Agent	nsubj:arg	basic	3669-4	
3669-4	161479-161481	ya	*	VERB	yabʋ	_	Theme	ccomp:arg	basic	3669-2	
3669-5	161482-161487	▁ɖɔɖɔ	*	ADV	_	_	_	advmod	basic	3669-4	
3669-6	161488-161493	▁kɔyɛ	*	NOUN	_	_	Theme	obj:arg	basic	3669-4	
3669-7	161494-161495	.	*	PUNCT	_	_	_	punct	basic	3669-2	

#Sentence.id=3670
#Text=▁pe lizi ▁pɛ -ɛsɛ ▁taa ▁nɛ ▁pa pɩzɩ ▁pa na .
3670-1	161496-161499	▁pe	*	PRON	▁pe	_	Agent	nsubj:arg	basic	3670-2	
3670-2	161500-161504	lizi	*	VERB	lizuu	_	_	root	basic	3670-2	
3670-3	161505-161508	▁pɛ	*	DET	▁pɛ	_	_	det:poss	basic	3670-4	
3670-4	161509-161513	-ɛsɛ	*	NOUN	-ɛsɛ	_	Location	obl:arg	basic	3670-2	
3670-5	161514-161518	▁taa	*	ADP	▁taa	_	_	case	basic	3670-4	
3670-6	161519-161522	▁nɛ	*	CCONJ	▁nɛ	_	_	cc	basic	3670-10	
3670-7	161523-161526	▁pa	*	PRON	▁pa	_	_	dislocated	basic	3670-10	
3670-8	161527-161531	pɩzɩ	*	AUX	pɩzʋʋ	_	_	aux	basic	3670-10	
3670-9	161532-161535	▁pa	*	PRON	▁pa	_	Experiencer	nsubj:arg	basic	3670-10	
3670-10	161536-161538	na	*	VERB	naʋ	_	_	conj	basic	3670-2	
3670-11	161539-161540	.	*	PUNCT	.	_	_	punct	basic	3670-2	

#Sentence.id=3671
#Text=▁Đɩ ta sɩ ▁ɖɔɖɔ ▁weyi ▁e kuli ▁ɛ -ɛsɛ ▁yɔ .
3671-1	161541-161544	▁Đɩ	*	PRON	_	_	Experiencer	nsubj:arg	basic	3671-3	
3671-2	161545-161547	ta	*	ADV	_	_	_	advmod	basic	3671-3	
3671-3	161548-161550	sɩ	*	VERB	sɩm	_	_	root	basic	3671-3	
3671-4	161551-161556	▁ɖɔɖɔ	*	ADV	_	_	_	advmod	basic	3671-3	
3671-5	161557-161562	▁weyi	*	SCONJ	_	_	_	mark	basic	3671-7	
3671-6	161563-161565	▁e	*	PRON	▁e	_	Agent	nsubj:arg	basic	3671-7	
3671-7	161566-161570	kuli	*	VERB	kuluu	_	Theme	ccomp:arg	basic	3671-3	
3671-8	161571-161573	▁ɛ	*	DET	_	_	_	det:poss	basic	3671-9	
3671-9	161574-161578	-ɛsɛ	*	NOUN	-ɛsɛ	_	Patient	obj:arg	basic	3671-7	
3671-10	161579-161582	▁yɔ	*	PART	_	_	_	dep	basic	3671-7	
3671-11	161583-161584	.	*	PUNCT	_	_	_	punct	basic	3671-3	

#Sentence.id=3672
#Text=▁Pa nɩ -tʋ ▁lɛ , ▁pa sa ▁Ɛsɔ ▁pɩŋŋ .
3672-1	161585-161588	▁Pa	*	PRON	▁Pa	_	Experiencer	nsubj:arg	basic	3672-2	
3672-2	161589-161591	nɩ	*	VERB	nɩʋ	_	_	advcl	basic	3672-7	
3672-3	161592-161595	-tʋ	*	PRON	-tʋ	_	Theme	obj:arg	basic	3672-2	
3672-4	161596-161599	▁lɛ	*	SCONJ	▁lɛ	_	_	mark	basic	3672-2	
3672-5	161600-161601	,	*	PUNCT	,	_	_	punct	basic	3672-2	
3672-6	161602-161605	▁pa	*	PRON	▁pa	_	Agent	nsubj:arg	basic	3672-7	
3672-7	161606-161608	sa	*	VERB	sam	_	_	root	basic	3672-7	
3672-8	161609-161613	▁Ɛsɔ	*	PROPN	▁Ɛsɔ	_	Theme	obj:arg	basic	3672-7	
3672-9	161614-161619	▁pɩŋŋ	*	ADV	_	_	_	advmod	basic	3672-7	
3672-10	161620-161621	.	*	PUNCT	.	_	_	punct	basic	3672-7	

#Sentence.id=3673
#Text=▁pa a kaɣ ▁yʋsaɣ ▁nakɛyɛ ▁naʋ .
3673-1	161622-161625	▁pa	*	PRON	▁pa	_	Experiencer	nsubj:arg	basic	3673-6	
3673-2	161626-161627	a	*	ADV	a	_	_	advmod	basic	3673-6	
3673-3	161628-161631	kaɣ	*	AUX	kaɣʋ	_	_	aux	basic	3673-6	
3673-4	161632-161638	▁yʋsaɣ	*	NOUN	_	_	Theme	obj:arg	basic	3673-6	
3673-5	161639-161646	▁nakɛyɛ	*	DET	_	_	_	det	basic	3673-4	
3673-6	161647-161651	▁naʋ	*	VERB	naʋ	_	_	root	basic	3673-6	
3673-7	161652-161653	.	*	PUNCT	.	_	_	punct	basic	3673-6	

#Sentence.id=3674
#Text=▁pɩ tasɩ nɩ ▁náyʋ ▁Yoonaasɩ ▁ñɩŋga .
3674-1	161654-161657	▁pɩ	*	PRON	pɩʋ	_	Agent	nsubj:arg	basic	3674-2	
3674-2	161658-161662	tasɩ	*	VERB	tasʋʋ	_	_	root	basic	3674-2	
3674-3	161663-161665	nɩ	*	PART	nɩ	_	_	case	basic	3674-2	
3674-4	161666-161671	▁náyʋ	*	NOUN	_	_	_	nmod	basic	3674-6	
3674-5	161672-161681	▁Yoonaasɩ	*	PROPN	_	_	_	nmod	basic	3674-6	
3674-6	161682-161688	▁ñɩŋga	*	NOUN	_	_	Theme	obj:arg	basic	3674-2	
3674-7	161689-161690	.	*	PUNCT	.	_	_	punct	basic	3674-2	

#Sentence.id=3675
#Text=▁ɖa -paɣtʋ ▁haɣ ▁waɖɛ ▁se ▁pɛ hɛyɩ ▁wiyaʋ ▁sɔsɔ ▁lambuu .
3675-1	161691-161694	▁ɖa	*	DET	_	_	_	det:poss	basic	3675-2	
3675-2	161695-161701	-paɣtʋ	*	NOUN	-paɣtʋ	_	Agent	nsubj:arg	basic	3675-3	
3675-3	161702-161706	▁haɣ	*	VERB	haʋ	_	_	root	basic	3675-3	
3675-4	161707-161712	▁waɖɛ	*	NOUN	_	_	Theme	obj:arg	basic	3675-3	
3675-5	161713-161716	▁se	*	SCONJ	▁se	_	_	mark	basic	3675-7	
3675-6	161717-161720	▁pɛ	*	PRON	▁pɛ	_	Agent	nsubj:arg	basic	3675-7	
3675-7	161721-161725	hɛyɩ	*	VERB	hɛyʋʋ	_	_	acl	basic	3675-4	
3675-8	161726-161732	▁wiyaʋ	*	NOUN	_	_	Recipient	iobj:arg	basic	3675-7	
3675-9	161733-161738	▁sɔsɔ	*	ADJ	▁sɔsɔ	_	_	amod	basic	3675-8	
